Geneid	gene_name	Mocetinostat_rep3	Mocetinostat_rep2	DMSO_rep2	Mocetinostat_rep1	DMSO_rep3	DMSO_rep1
ENSG00000257235	AC078814.1	0	0	0	0	0	0
ENSG00000257664	RSL24D1P5	0	0	0	0	0	0
ENSG00000166148	AVPR1A	1	3	0	5	0	0
ENSG00000279444	AC135584.1	0	0	0	1	0	0
ENSG00000257332	HNRNPA1P69	0	0	0	0	0	0
ENSG00000258117	AC026116.1	0	0	0	0	0	1
ENSG00000177990	DPY19L2	30	7	23	53	34	71
ENSG00000249753	AC084357.2	0	0	0	0	0	0
ENSG00000257005	AC027667.1	0	0	0	0	0	0
ENSG00000255583	AC084357.3	0	1	0	0	1	0
ENSG00000240027	AC084357.1	0	0	0	2	1	1
ENSG00000118600	RXYLT1	42	27	126	102	140	299
ENSG00000255850	RXYLT1-AS1	0	0	1	1	2	4
ENSG00000255642	PABPC1P4	7	15	21	31	24	27
ENSG00000196935	SRGAP1	137	106	228	313	249	466
ENSG00000242087	RPL36AP41	0	0	0	0	0	0
ENSG00000256571	AC079866.2	0	0	0	0	0	2
ENSG00000256399	AC079866.1	0	0	0	3	0	0
ENSG00000255780	AC020611.1	0	0	0	1	0	0
ENSG00000255886	AC020611.2	0	0	0	0	0	0
ENSG00000287618	AC025576.3	0	0	0	0	0	0
ENSG00000255817	AC025576.2	0	1	0	1	0	0
ENSG00000255629	AC025576.1	0	0	0	0	0	0
ENSG00000174206	C12orf66	26	12	24	40	44	66
ENSG00000212298	RNU6-1009P	0	0	0	0	0	0
ENSG00000243024	AC012158.1	1	2	2	1	0	0
ENSG00000251788	RNU5A-7P	0	0	0	0	0	0
ENSG00000185306	C12orf56	2	0	0	1	0	0
ENSG00000256192	AC012158.2	0	0	0	0	0	0
ENSG00000256293	AC135279.3	0	0	0	0	0	0
ENSG00000238440	AC135279.1	0	0	0	0	0	0
ENSG00000184575	XPOT	252	179	1402	559	1732	3263
ENSG00000255566	AC135279.2	0	1	0	2	1	0
ENSG00000277895	AC135279.4	0	2	0	1	3	13
ENSG00000183735	TBK1	85	47	224	194	265	572
ENSG00000153179	RASSF3	129	98	246	322	291	577
ENSG00000256199	AC078962.2	1	0	0	2	0	1
ENSG00000223294	SNORD83	0	0	0	0	0	0
ENSG00000256670	AC078962.4	0	3	0	0	0	0
ENSG00000207546	MIR548C	0	0	0	0	0	0
ENSG00000266016	MIR548Z	0	0	0	0	0	0
ENSG00000225195	AC078962.1	0	1	0	0	1	0
ENSG00000256314	AC078962.3	0	0	0	0	0	0
ENSG00000280320	AC025262.3	0	0	0	0	0	1
ENSG00000280181	AC025262.2	2	0	0	0	0	3
ENSG00000135677	GNS	413	271	885	825	1096	2261
ENSG00000215159	AC025262.1	1	0	0	0	1	1
ENSG00000111490	TBC1D30	28	16	10	61	20	19
ENSG00000286682	AC025262.4	1	0	0	6	0	0
ENSG00000243020	RPL7P39	0	0	0	0	0	0
ENSG00000255693	LINC02389	2	0	0	3	0	1
ENSG00000248995	LINC02231	0	0	0	0	1	0
ENSG00000221564	RNU6ATAC42P	0	0	0	0	0	0
ENSG00000198671	AC135895.1	0	0	0	0	0	0
ENSG00000156076	WIF1	3	0	0	0	0	0
ENSG00000207099	RNU6-166P	0	0	0	0	0	0
ENSG00000255700	APOOP3	0	0	0	1	0	0
ENSG00000174106	LEMD3	151	74	246	242	325	578
ENSG00000276853	AC026124.2	1	1	3	4	4	9
ENSG00000174099	MSRB3	91	54	244	229	327	553
ENSG00000250280	AC026124.1	6	5	11	27	16	35
ENSG00000215208	KRT18P60	0	0	0	0	2	0
ENSG00000250748	AC025419.1	0	0	2	2	0	3
ENSG00000255866	AC090023.1	0	0	0	0	0	2
ENSG00000256268	LINC02454	4	2	4	5	13	13
ENSG00000256915	AC090023.2	0	0	0	0	0	2
ENSG00000213344	PCNPP3	1	1	0	5	2	0
ENSG00000241749	RPSAP52	0	0	3	3	7	2
ENSG00000149948	HMGA2	92	50	612	225	753	1188
ENSG00000277945	AC107308.1	0	2	3	0	5	5
ENSG00000197301	HMGA2-AS1	0	0	1	3	2	7
ENSG00000256083	AC090673.1	1	0	0	1	0	0
ENSG00000276878	MIR6074	0	0	0	0	0	0
ENSG00000256259	LINC02425	0	0	0	0	0	0
ENSG00000213343	RPL21P18	0	0	0	0	0	0
ENSG00000251857	RNA5SP362	0	0	0	0	0	0
ENSG00000139233	LLPH	40	30	86	64	96	228
ENSG00000228144	AC078927.1	0	0	0	0	0	0
ENSG00000239335	LLPH-DT	1	1	0	5	1	5
ENSG00000155957	TMBIM4	7	0	21	9	28	53
ENSG00000090376	IRAK3	2	0	1	6	2	1
ENSG00000225422	RBMS1P1	0	0	3	5	4	0
ENSG00000284011	MIR6502	0	0	0	0	0	0
ENSG00000256072	AC078889.1	0	0	0	0	0	0
ENSG00000256777	PDCL3P7	0	1	0	0	0	0
ENSG00000222744	RN7SKP166	0	0	0	0	1	0
ENSG00000127311	HELB	29	30	78	106	116	211
ENSG00000155974	GRIP1	2	2	1	15	3	13
ENSG00000256285	OSBPL9P5	0	0	0	0	0	0
ENSG00000256420	OSBPL9P4	1	0	0	0	2	2
ENSG00000257083	AC073530.1	0	1	0	0	0	1
ENSG00000279310	AC073530.2	1	0	0	0	0	0
ENSG00000255976	RAB11AP2	0	0	0	0	0	0
ENSG00000237766	GGTA2P	1	2	0	2	5	3
ENSG00000111530	CAND1	355	244	993	731	1384	2557
ENSG00000286563	AC078983.1	1	0	0	0	0	2
ENSG00000256037	MRPL40P1	0	0	0	0	4	3
ENSG00000256355	NTAN1P3	1	0	0	1	0	0
ENSG00000256172	LINC02420	0	0	0	0	1	0
ENSG00000203585	LINC02408	0	0	0	0	0	1
ENSG00000256077	LINC02442	0	0	1	0	0	0
ENSG00000127334	DYRK2	155	96	285	346	376	772
ENSG00000235872	AC078777.1	0	0	0	0	0	0
ENSG00000255970	LINC02421	1	0	1	1	0	0
ENSG00000279505	AC022513.1	0	0	0	0	0	0
ENSG00000255772	LINC01479	0	0	0	0	0	0
ENSG00000256835	AC005294.1	0	0	1	0	1	0
ENSG00000255733	IFNG-AS1	0	0	0	0	1	1
ENSG00000244432	RPL39P28	0	0	0	0	0	0
ENSG00000236946	HNRNPA1P70	0	0	0	0	0	0
ENSG00000256708	AC007458.1	0	0	0	0	0	0
ENSG00000111537	IFNG	0	1	0	0	0	0
ENSG00000111536	IL26	1	0	0	0	0	0
ENSG00000127318	IL22	0	0	0	0	0	1
ENSG00000111554	MDM1	71	42	103	124	134	277
ENSG00000251301	LINC02384	0	0	0	2	3	0
ENSG00000256273	AC022511.1	0	1	0	0	0	0
ENSG00000273824	AC008033.3	0	0	0	0	0	2
ENSG00000256075	AC008033.1	0	1	1	0	0	0
ENSG00000256917	AC008033.2	0	0	0	0	0	0
ENSG00000240087	RPSAP12	1	0	0	1	3	4
ENSG00000274459	Metazoa_SRP	0	0	0	0	0	2
ENSG00000127314	RAP1B	267	220	500	690	640	1003
ENSG00000234040	RPL10P12	0	0	0	0	0	0
ENSG00000206650	SNORA70G	0	0	0	0	0	0
ENSG00000234925	ATP5PDP4	0	0	0	2	2	4
ENSG00000247363	AC090061.1	1	3	1	6	0	0
ENSG00000241825	RPL7P42	0	0	0	0	0	0
ENSG00000111581	NUP107	139	74	507	289	736	1367
ENSG00000233560	KRT8P39	6	6	21	9	37	28
ENSG00000175782	SLC35E3	61	57	107	141	176	257
ENSG00000256678	AC025423.3	0	0	0	0	0	0
ENSG00000135679	MDM2	222	173	603	488	722	1336
ENSG00000256325	AC025423.1	4	0	2	4	8	15
ENSG00000257181	AC025423.4	0	0	0	0	0	0
ENSG00000256664	AC025423.2	0	0	0	0	0	0
ENSG00000135678	CPM	251	155	48	517	67	114
ENSG00000252770	RNU7-4P	0	0	0	0	0	0
ENSG00000257289	AC025423.5	0	0	0	0	0	0
ENSG00000257336	PRELID2P1	0	0	0	0	0	0
ENSG00000258140	AC127894.1	0	0	0	1	0	0
ENSG00000111605	CPSF6	213	98	723	455	935	1630
ENSG00000283476	MIR1279	0	0	0	0	0	0
ENSG00000257818	C1GALT1P1	0	0	0	0	0	2
ENSG00000274979	AC020656.2	0	0	0	0	0	2
ENSG00000090382	LYZ	3	0	1	0	2	1
ENSG00000257764	AC020656.1	0	0	0	0	0	0
ENSG00000127337	YEATS4	76	38	140	109	178	303
ENSG00000266185	RN7SL804P	0	0	0	0	0	0
ENSG00000241765	RPS26P45	0	0	0	0	0	0
ENSG00000257507	LINC02373	0	0	0	0	1	0
ENSG00000166225	FRS2	78	47	177	156	178	384
ENSG00000264405	MIR3913-1	0	0	0	0	0	0
ENSG00000283677	MIR3913-2	0	0	0	0	0	0
ENSG00000166226	CCT2	583	367	1441	1258	1983	3813
ENSG00000198812	LRRC10	1	0	0	0	0	0
ENSG00000127325	BEST3	2	0	2	3	2	1
ENSG00000279551	AC025263.3	0	0	0	0	3	0
ENSG00000247131	AC025263.1	0	0	0	1	2	0
ENSG00000127328	RAB3IP	79	85	50	273	95	197
ENSG00000258052	AC025263.2	0	0	0	0	0	0
ENSG00000166268	MYRFL	0	0	0	0	1	4
ENSG00000257815	AC025159.1	12	13	19	22	26	52
ENSG00000257241	AC078922.1	3	0	0	0	0	0
ENSG00000257139	LINC02821	0	2	0	1	0	0
ENSG00000257613	LINC01481	0	0	0	0	0	0
ENSG00000287132	AC092881.2	0	0	0	2	0	0
ENSG00000111596	CNOT2	92	44	365	192	417	903
ENSG00000279530	AC092881.1	0	0	0	0	0	0
ENSG00000135643	KCNMB4	23	14	0	48	5	3
ENSG00000222405	RNU4-65P	0	0	0	0	0	0
ENSG00000258168	AC025569.1	2	1	0	6	4	3
ENSG00000127329	PTPRB	11	15	21	26	21	38
ENSG00000277247	AC083809.1	0	0	0	0	0	0
ENSG00000153233	PTPRR	3	6	4	14	0	5
ENSG00000257302	FAHD2P1	0	0	0	2	0	3
ENSG00000207387	Y_RNA	0	0	0	0	0	0
ENSG00000257265	AC123905.1	0	0	0	0	0	0
ENSG00000257454	AC025575.1	0	0	0	0	0	0
ENSG00000258053	AC025575.2	0	0	0	0	0	0
ENSG00000127324	TSPAN8	0	0	1	3	0	0
ENSG00000139292	LGR5	3	3	1	9	0	0
ENSG00000277223	AC090116.1	0	0	0	0	0	0
ENSG00000257761	AC078860.2	2	0	0	0	0	1
ENSG00000133858	ZFC3H1	109	77	349	227	464	803
ENSG00000212461	AC078860.1	0	0	0	0	0	0
ENSG00000173451	THAP2	16	3	35	24	22	62
ENSG00000258064	AC073612.1	0	0	0	0	0	0
ENSG00000139291	TMEM19	72	25	190	104	256	492
ENSG00000257515	AC011601.1	0	0	0	0	0	0
ENSG00000080371	RAB21	138	94	381	334	545	943
ENSG00000257410	AC089984.1	0	0	2	0	0	0
ENSG00000257991	AC089984.3	0	0	0	0	0	0
ENSG00000121749	TBC1D15	73	59	198	184	273	562
ENSG00000257802	AC089984.2	0	0	0	0	0	0
ENSG00000139287	TPH2	3	0	0	2	2	0
ENSG00000258115	AC090109.1	0	0	0	0	0	1
ENSG00000072657	TRHDE	11	10	32	28	58	65
ENSG00000236333	TRHDE-AS1	15	0	16	19	18	41
ENSG00000257287	AC016256.1	0	0	0	0	0	0
ENSG00000257723	CHCHD3P2	0	0	0	0	0	0
ENSG00000258235	AC133480.1	0	1	0	0	0	0
ENSG00000258294	AC090503.2	0	0	0	0	0	0
ENSG00000258123	LINC02444	0	0	0	0	0	0
ENSG00000257682	AC090503.1	0	0	0	0	0	0
ENSG00000243164	AC087879.1	0	0	0	0	0	0
ENSG00000252415	RNU6-1012P	0	0	0	0	0	0
ENSG00000257750	LINC02445	0	0	0	1	0	1
ENSG00000201809	U8	0	0	0	0	0	0
ENSG00000251138	AC090015.1	5	0	4	1	6	1
ENSG00000257587	AC136188.1	0	0	0	0	0	0
ENSG00000258332	LINC02394	0	0	3	0	0	0
ENSG00000258320	AC090502.3	0	0	0	4	0	3
ENSG00000257183	AC090502.2	0	0	0	0	0	2
ENSG00000257113	AC090502.1	0	0	0	0	0	0
ENSG00000257364	VENTXP3	0	0	0	3	0	0
ENSG00000253719	ATXN7L3B	141	72	395	276	517	898
ENSG00000257386	AC025257.1	0	0	2	0	0	3
ENSG00000257323	AC123904.2	0	0	0	0	0	0
ENSG00000188646	AC123904.1	1	0	0	0	1	1
ENSG00000257998	AC123904.3	0	0	0	0	0	0
ENSG00000257434	AC073525.1	0	0	0	1	2	0
ENSG00000166006	KCNC2	1	3	1	3	3	0
ENSG00000254451	AC091534.1	2	0	0	0	0	0
ENSG00000258112	CCNG2P1	0	0	0	0	1	0
ENSG00000180881	CAPS2	27	9	12	27	4	19
ENSG00000257823	AC092552.1	0	0	0	0	0	0
ENSG00000273987	AC121761.2	0	1	0	4	0	1
ENSG00000173401	GLIPR1L1	4	0	0	0	0	0
ENSG00000180481	GLIPR1L2	3	1	1	6	3	1
ENSG00000139278	GLIPR1	490	361	552	1069	722	1504
ENSG00000257497	AC121761.1	1	0	3	0	6	1
ENSG00000111615	KRR1	117	50	345	212	527	933
ENSG00000258077	AC078923.1	4	0	0	3	0	0
ENSG00000257777	AC022507.1	1	0	0	0	0	2
ENSG00000286259	AC078820.2	2	1	0	0	0	0
ENSG00000258245	RPL10P13	2	0	0	0	0	2
ENSG00000251893	SNORA70	1	0	0	0	0	0
ENSG00000258088	AC078820.1	1	0	0	5	0	0
ENSG00000258091	AC011611.6	0	0	0	0	0	0
ENSG00000243420	RN7SL734P	0	0	2	0	0	0
ENSG00000257329	AC011611.2	0	0	0	0	0	0
ENSG00000198923	AC011611.1	0	0	0	0	2	0
ENSG00000139289	PHLDA1	964	730	942	2127	1248	1659
ENSG00000257453	AC011611.3	1	0	1	2	3	5
ENSG00000257839	AC011611.4	0	7	0	0	2	7
ENSG00000187109	NAP1L1	1554	955	3234	3199	4658	7230
ENSG00000257941	AC011611.5	1	0	0	0	0	2
ENSG00000258304	AC233290.2	2	0	0	0	0	0
ENSG00000257872	AC233290.1	0	0	0	1	1	1
ENSG00000252858	RNU6-1271P	0	0	0	0	0	0
ENSG00000257219	LNCOG	4	7	1	20	1	1
ENSG00000223273	RN7SKP172	0	0	0	0	0	0
ENSG00000179941	BBS10	31	32	67	99	117	175
ENSG00000091039	OSBPL8	398	247	628	886	867	1657
ENSG00000257526	AC107032.2	0	0	1	2	3	5
ENSG00000287030	AC107032.3	0	0	0	1	0	0
ENSG00000213272	RPL7AP9	1	0	0	0	1	0
ENSG00000271142	YWHAQP7	0	0	0	0	0	0
ENSG00000243071	AC107032.1	0	0	0	0	0	0
ENSG00000241045	RPL7P43	0	0	0	0	0	0
ENSG00000258090	AC093014.1	0	0	0	1	0	0
ENSG00000186908	ZDHHC17	83	54	174	141	252	551
ENSG00000175183	CSRP2	181	124	68	329	116	176
ENSG00000257910	AC124784.1	1	1	0	0	0	0
ENSG00000257199	AC025161.1	0	0	0	0	0	2
ENSG00000165891	E2F7	233	179	345	588	481	915
ENSG00000286476	AC079030.1	0	0	0	0	0	1
ENSG00000257677	LINC02464	0	0	2	0	0	2
ENSG00000067798	NAV3	104	61	359	186	372	719
ENSG00000257835	AC073591.1	0	2	0	2	0	0
ENSG00000258066	AC138331.1	0	0	0	0	0	0
ENSG00000258225	AC073571.1	0	0	0	0	0	0
ENSG00000257220	PRXL2AP1	0	0	0	0	0	0
ENSG00000258220	LINC02424	0	0	0	0	0	1
ENSG00000258084	AC128707.1	2	0	1	0	0	0
ENSG00000257879	AC130415.1	0	0	0	0	0	1
ENSG00000257165	AC079362.1	0	0	0	0	0	0
ENSG00000257564	AC068993.1	0	0	1	1	0	2
ENSG00000257948	AC068993.2	0	0	0	0	0	0
ENSG00000067715	SYT1	8	14	1	19	1	0
ENSG00000257191	AC090709.1	0	0	0	0	0	0
ENSG00000257894	AC027288.3	0	4	3	3	0	4
ENSG00000221788	MIR1252	0	0	0	0	0	0
ENSG00000257604	AC027288.2	0	1	0	3	14	3
ENSG00000257474	AC027288.1	0	0	0	2	0	0
ENSG00000257956	NOP56P3	0	0	0	0	0	2
ENSG00000177425	PAWR	404	235	675	887	909	1467
ENSG00000258048	AC073569.2	0	1	0	0	0	0
ENSG00000058272	PPP1R12A	372	230	607	661	865	1427
ENSG00000277130	AC073569.3	0	0	3	2	5	5
ENSG00000258044	AC073569.1	0	0	0	0	0	0
ENSG00000201942	RNA5SP363	0	0	0	0	1	0
ENSG00000257557	PPP1R12A-AS1	4	2	9	16	6	6
ENSG00000271496	SNRPGP20	0	0	0	0	0	1
ENSG00000239473	RPL7P38	0	0	0	1	0	0
ENSG00000238842	RNU7-106P	0	0	0	0	0	0
ENSG00000165899	OTOGL	3	1	5	3	1	3
ENSG00000230291	AC078817.1	0	0	0	1	2	0
ENSG00000222880	RN7SKP261	0	0	0	0	0	0
ENSG00000139304	PTPRQ	10	2	3	3	4	3
ENSG00000257786	AKIRIN1P1	0	0	0	0	0	0
ENSG00000257429	AC074031.1	0	0	0	0	0	0
ENSG00000111046	MYF6	0	0	0	0	0	0
ENSG00000111049	MYF5	0	1	0	0	0	0
ENSG00000257741	LINC01490	0	0	0	0	0	1
ENSG00000111052	LIN7A	1	3	0	1	0	0
ENSG00000207763	MIR617	0	0	0	0	0	0
ENSG00000258215	AC078886.1	1	0	0	0	0	0
ENSG00000208022	MIR618	0	0	0	0	0	0
ENSG00000111058	ACSS3	3	1	1	9	1	3
ENSG00000258026	AC078955.1	0	0	0	0	0	0
ENSG00000265227	MIR4699	0	0	0	0	0	0
ENSG00000139220	PPFIA2	11	3	0	4	2	0
ENSG00000257467	PPFIA2-AS1	0	1	0	4	0	2
ENSG00000258162	AC069228.1	7	0	0	3	0	1
ENSG00000258375	AC079363.1	0	0	0	0	1	1
ENSG00000257609	AC091515.1	0	0	0	0	0	0
ENSG00000257747	LINC02426	0	0	0	0	0	0
ENSG00000258193	AC011602.1	0	0	0	0	0	0
ENSG00000133773	CCDC59	23	18	164	64	263	417
ENSG00000127720	METTL25	7	1	8	13	14	31
ENSG00000257875	AC089998.3	0	0	0	6	0	2
ENSG00000258170	AC089998.4	0	0	0	0	0	0
ENSG00000257837	AC089998.2	0	0	0	0	0	0
ENSG00000257431	AC089998.1	0	0	0	0	0	0
ENSG00000286043	AC091214.1	1	0	0	0	1	0
ENSG00000179104	TMTC2	40	19	20	42	17	53
ENSG00000252220	RNU6-977P	0	0	0	0	0	0
ENSG00000213270	RPL6P25	0	0	0	0	2	1
ENSG00000258338	AC090680.1	0	0	0	0	0	0
ENSG00000257124	AC093025.1	0	3	0	0	0	0
ENSG00000285191	AC090679.3	1	0	0	0	0	0
ENSG00000257729	AC090679.2	0	0	0	0	0	4
ENSG00000221148	AC090679.1	0	0	0	0	0	1
ENSG00000258358	AC087888.1	0	0	0	0	1	1
ENSG00000257296	AC093027.1	0	0	0	0	1	0
ENSG00000072041	SLC6A15	17	15	5	38	2	4
ENSG00000258073	AC128657.1	0	0	0	0	0	0
ENSG00000231738	TSPAN19	2	0	1	0	0	0
ENSG00000133640	LRRIQ1	8	2	4	1	16	7
ENSG00000180318	ALX1	1	2	0	6	0	2
ENSG00000258815	LINC02820	0	0	0	0	0	0
ENSG00000257855	AC126471.1	1	0	0	0	0	0
ENSG00000258206	AC137768.1	0	0	0	0	0	0
ENSG00000198774	RASSF9	3	1	0	1	0	2
ENSG00000133636	NTS	0	0	0	3	0	0
ENSG00000182050	MGAT4C	7	5	6	9	1	1
ENSG00000258178	AC016993.1	0	4	0	0	0	3
ENSG00000257897	AC139697.1	0	0	0	0	0	0
ENSG00000258185	AC010196.1	0	0	0	0	0	0
ENSG00000280049	AC079597.1	0	0	0	0	0	0
ENSG00000242850	RPL23AP68	0	0	0	0	0	0
ENSG00000258205	AC079598.4	0	0	0	0	0	0
ENSG00000257648	CYCSP30	0	0	0	0	0	0
ENSG00000258173	AC079598.2	0	0	0	0	0	0
ENSG00000258128	MKRN9P	0	5	1	3	0	2
ENSG00000257912	LINC02258	0	0	0	0	0	0
ENSG00000257940	AC079598.1	0	0	0	0	0	1
ENSG00000258179	AC079598.3	0	0	0	2	0	0
ENSG00000240721	RPS4XP15	0	1	0	2	0	0
ENSG00000165805	C12orf50	0	1	4	1	3	0
ENSG00000133641	C12orf29	75	40	154	157	181	326
ENSG00000198707	CEP290	107	60	260	230	352	531
ENSG00000252747	RNA5SP364	0	0	0	0	0	0
ENSG00000257752	AC091516.1	0	0	1	4	2	6
ENSG00000139324	TMTC3	246	124	462	507	547	1259
ENSG00000199245	Y_RNA	0	0	0	0	0	0
ENSG00000049130	KITLG	211	169	423	434	564	956
ENSG00000281333	AC024941.2	0	0	1	2	0	0
ENSG00000252850	RNU1-117P	0	0	0	0	0	0
ENSG00000278011	AC024941.1	0	0	0	0	0	0
ENSG00000246363	LINC02458	3	0	1	4	0	5
ENSG00000257629	AC006199.1	0	0	0	0	0	0
ENSG00000238302	RNU7-120P	0	0	0	0	0	0
ENSG00000257820	MRPS6P4	0	0	0	0	0	0
ENSG00000139318	DUSP6	220	149	172	506	207	336
ENSG00000274021	AC024909.1	2	4	0	2	5	1
ENSG00000286608	AC010201.3	0	0	2	0	2	0
ENSG00000271327	AC010201.2	0	4	0	8	5	2
ENSG00000271259	AC010201.1	0	1	4	0	0	2
ENSG00000139323	POC1B	39	23	71	63	66	147
ENSG00000226982	CENPCP1	0	0	0	6	1	0
ENSG00000259075	POC1B-GALNT4	0	0	0	0	0	0
ENSG00000257594	GALNT4	3	0	1	0	1	6
ENSG00000270344	POC1B-AS1	10	4	13	18	40	32
ENSG00000279939	AC025034.2	0	0	0	0	0	0
ENSG00000258302	AC025034.1	0	0	1	0	0	0
ENSG00000070961	ATP2B1	834	489	1177	1736	1607	2960
ENSG00000271614	ATP2B1-AS1	21	14	8	19	23	24
ENSG00000258216	AC009522.1	1	0	1	3	0	0
ENSG00000252207	RNA5SP365	0	0	0	0	0	0
ENSG00000257480	MRPL2P1	1	0	0	3	0	0
ENSG00000252823	RNU6-148P	0	0	0	0	0	0
ENSG00000258290	BRWD1P2	0	2	0	0	2	0
ENSG00000257725	LINC02399	0	0	0	0	0	0
ENSG00000257194	AC126178.1	0	0	0	0	0	0
ENSG00000258183	LINC02392	2	2	4	6	2	2
ENSG00000286021	LINC02822	4	2	1	3	0	2
ENSG00000288102	AC112481.2	0	0	0	0	0	0
ENSG00000257995	AC084365.1	0	0	3	0	0	0
ENSG00000257787	AC112481.1	2	0	0	0	0	0
ENSG00000197651	CCER1	0	1	1	2	0	0
ENSG00000196243	LINC00615	0	0	0	1	0	2
ENSG00000083782	EPYC	2	2	0	0	0	3
ENSG00000139330	KERA	0	0	0	0	0	0
ENSG00000139329	LUM	39	19	7	71	12	31
ENSG00000011465	DCN	8	0	3	9	5	9
ENSG00000258148	AC007115.1	0	0	3	0	1	0
ENSG00000258100	LINC02823	1	0	0	6	0	0
ENSG00000286049	AC090016.1	0	0	0	0	0	5
ENSG00000274647	AC126175.1	0	0	0	0	0	2
ENSG00000277738	AC126175.2	0	0	1	0	0	0
ENSG00000258125	AC025254.1	0	0	0	0	0	0
ENSG00000258224	AC090049.2	0	0	0	0	0	0
ENSG00000257893	LINC02404	0	0	0	0	0	0
ENSG00000257863	AC090049.1	0	0	0	3	0	0
ENSG00000257242	LINC01619	3	1	4	3	1	0
ENSG00000286907	AC123512.1	0	1	0	1	0	0
ENSG00000287714	AC025164.2	0	0	1	0	0	0
ENSG00000133639	BTG1	147	104	152	336	198	394
ENSG00000245904	AC025164.1	8	5	4	13	3	6
ENSG00000239201	RPL21P106	0	0	0	0	0	0
ENSG00000199895	Y_RNA	0	0	0	0	0	0
ENSG00000277851	LINC02391	0	2	0	0	0	0
ENSG00000205057	CLLU1OS	0	0	1	0	0	0
ENSG00000266923	AC063949.2	0	0	0	0	0	0
ENSG00000257127	CLLU1	0	0	1	2	0	0
ENSG00000205056	LINC02397	1	4	1	1	0	1
ENSG00000258262	AC063949.1	0	0	0	1	0	0
ENSG00000187510	C12orf74	0	1	0	4	0	2
ENSG00000102189	EEA1	131	59	339	243	500	813
ENSG00000258012	AC026111.1	1	0	0	1	0	0
ENSG00000257195	HNRNPA1P50	0	0	0	3	0	0
ENSG00000202534	RNU6-1329P	0	0	0	0	1	0
ENSG00000257345	LINC02413	0	0	0	0	0	0
ENSG00000257322	AC138123.1	1	0	0	3	1	0
ENSG00000207365	Y_RNA	0	0	0	0	0	0
ENSG00000270506	AC021646.1	0	1	0	0	0	0
ENSG00000256393	RPL41P5	0	2	2	1	6	1
ENSG00000257746	AC138123.2	1	0	0	1	0	1
ENSG00000257210	NACAP8	0	0	0	0	2	1
ENSG00000258171	LINC02412	4	2	0	3	1	0
ENSG00000201502	AC126172.1	0	0	0	0	0	0
ENSG00000257512	AC124947.2	0	0	0	0	0	0
ENSG00000257252	AC124947.1	0	0	0	1	0	0
ENSG00000173598	NUDT4	112	71	212	203	256	442
ENSG00000177889	UBE2N	157	117	459	324	594	1169
ENSG00000200011	Y_RNA	0	0	0	0	0	0
ENSG00000198015	MRPL42	114	61	455	245	547	1006
ENSG00000243015	RN7SL737P	0	0	0	0	0	0
ENSG00000258271	AC025260.1	0	0	0	0	0	0
ENSG00000246985	SOCS2-AS1	14	4	24	15	45	81
ENSG00000120833	SOCS2	59	35	231	116	280	538
ENSG00000186076	AC012085.1	0	0	0	0	0	0
ENSG00000169372	CRADD	19	30	38	68	49	69
ENSG00000258274	AC012085.2	0	1	0	0	0	1
ENSG00000264978	RN7SL630P	0	0	0	0	1	0
ENSG00000258303	AC012464.2	1	3	0	1	3	2
ENSG00000257283	AC012464.1	0	0	0	0	0	0
ENSG00000271382	AC012464.3	0	0	0	0	0	2
ENSG00000223126	RN7SKP263	0	0	0	0	0	0
ENSG00000257360	AC123567.1	1	0	0	3	0	0
ENSG00000136040	PLXNC1	42	32	14	84	21	37
ENSG00000258035	AC123567.2	0	0	0	4	1	1
ENSG00000287237	AC073655.3	1	0	0	0	2	0
ENSG00000258172	AC073655.1	2	0	0	0	0	0
ENSG00000258365	AC073655.2	2	0	0	11	2	4
ENSG00000173588	CEP83	141	53	151	280	207	319
ENSG00000244391	RN7SL330P	0	0	0	0	0	0
ENSG00000213250	RBMS2P1	4	2	0	0	2	1
ENSG00000278916	CEP83-DT	4	0	6	5	4	14
ENSG00000257400	AC023161.1	0	0	0	0	0	0
ENSG00000244091	RN7SL483P	0	0	0	0	0	3
ENSG00000258357	AC023161.2	0	0	0	0	3	0
ENSG00000236349	SUCLG2P2	0	0	3	0	0	2
ENSG00000266099	MIR5700	0	0	0	0	0	0
ENSG00000057704	TMCC3	51	69	11	146	19	32
ENSG00000283818	MIR7844	0	0	0	0	0	0
ENSG00000257847	LSM3P2	0	0	0	0	0	0
ENSG00000216306	KRT19P2	0	0	0	0	1	0
ENSG00000283998	MIR492	0	0	0	0	0	0
ENSG00000184752	NDUFA12	60	35	122	100	167	289
ENSG00000120798	NR2C1	58	56	141	161	210	395
ENSG00000180263	FGD6	174	113	200	364	199	383
ENSG00000257121	AC126615.2	0	0	0	0	0	0
ENSG00000237774	AC126615.1	0	0	1	0	0	0
ENSG00000028203	VEZT	129	104	192	306	263	485
ENSG00000202470	Y_RNA	1	0	0	0	0	1
ENSG00000257666	CBX3P5	0	0	0	0	0	0
ENSG00000212535	RNU6-808P	0	0	0	0	0	0
ENSG00000199172	MIR331	0	0	0	0	0	0
ENSG00000265917	MIR3685	0	0	0	0	0	0
ENSG00000257943	AC084879.1	0	0	0	0	2	1
ENSG00000258313	AC084879.2	0	0	0	0	0	0
ENSG00000222544	RNU6-735P	0	0	0	0	0	0
ENSG00000241556	AC018475.1	0	0	0	0	2	1
ENSG00000111142	METAP2	255	148	623	535	936	1393
